iter	RMSE
3219	7506.978197
3220	7506.861425
3221	7506.709671
3222	7506.442503
3223	7506.296892
3224	7506.249278
3225	7506.245157
3226	7506.106714
3227	7506.098124
3228	7506.062408
3229	7505.95904
3230	7505.957963
3231	7505.918229
3232	7505.639485
3233	7505.322835
3234	7505.099904
3235	7504.677788
3236	7504.476591
3237	7504.370761
3238	7503.944087
3239	7503.89223
3240	7503.695693
3241	7503.607464
3242	7503.569104
3243	7503.527252
3244	7503.230564
3245	7503.095101
3246	7502.870711
3247	7502.482104
3248	7502.215388
3249	7502.182751
3250	7502.075484
3251	7501.839007
3252	7501.631986
3253	7501.486899
3254	7501.453758
3255	7501.33201
3256	7501.163476
3257	7501.029437
3258	7500.945411
3259	7500.926262
3260	7500.921261
3261	7500.766675
3262	7500.762169
3263	7500.579132
3264	7500.528248
3265	7500.501319
3266	7500.348288
3267	7500.335498
3268	7499.990391
3269	7499.807236
3270	7499.607985
3271	7499.574494
3272	7499.188871
3273	7499.100805
3274	7498.964212
3275	7498.844577
3276	7498.787926
3277	7498.669051
3278	7498.60824
3279	7498.483912
3280	7498.262554
3281	7498.26029
3282	7498.191146
3283	7498.08005
3284	7498.034538
3285	7497.896443
3286	7497.778822
3287	7497.672652
3288	7497.591186
3289	7497.576636
3290	7497.576363
3291	7497.419005
3292	7497.39167
3293	7497.362561
3294	7497.264514
3295	7497.143073
3296	7497.049657
3297	7496.699128
3298	7496.644712
3299	7496.465302
3300	7496.194251
3301	7496.054017
3302	7495.994526
3303	7495.893743
3304	7495.722322
3305	7495.61714
3306	7495.581952
3307	7495.226252
3308	7495.214022
3309	7495.17572
3310	7495.135013
3311	7495.079556
3312	7494.856954
3313	7494.843982
3314	7494.751233
3315	7494.723525
3316	7494.609111
3317	7494.605355
3318	7494.503182
3319	7494.390895
3320	7494.066316
3321	7494.057353
3322	7493.824932
3323	7493.594754
3324	7493.580539
3325	7493.486669
3326	7493.364085
3327	7493.281283
3328	7493.180205
3329	7493.142237
3330	7492.973844
3331	7492.878187
3332	7492.591781
3333	7492.478732
3334	7492.333311
3335	7492.207986
3336	7492.207011
3337	7492.153168
3338	7492.107395
3339	7491.994901
3340	7491.840262
3341	7491.596763
3342	7491.567823
3343	7491.48362
3344	7491.300494
3345	7491.176726
3346	7491.079678
3347	7491.07388
3348	7490.969981
3349	7490.70807
3350	7490.530543
3351	7490.409536
3352	7490.322494
3353	7490.299989
3354	7490.133956
3355	7489.999578
3356	7489.92608
3357	7489.586716
3358	7489.482599
3359	7489.40521
3360	7489.324842
3361	7489.208386
3362	7489.172848
3363	7489.116544
3364	7488.811098
3365	7488.767974
3366	7488.480268
3367	7488.361274
3368	7488.290606
3369	7487.878976
3370	7487.803804
3371	7487.746953
3372	7487.575789
3373	7487.558481
3374	7487.519426
3375	7487.370498
3376	7487.358644
3377	7487.241031
3378	7487.240369
3379	7487.23315
3380	7487.232399
3381	7487.144979
3382	7487.138127
3383	7487.029455
3384	7486.80861
3385	7486.756778
3386	7486.670344
3387	7486.653207
3388	7486.65244
3389	7486.403866
3390	7486.16433
3391	7485.897486
3392	7485.579887
3393	7485.47956
3394	7485.448838
3395	7485.387439
3396	7485.198289
3397	7485.193281
3398	7484.995156
3399	7484.830975
3400	7484.809703
3401	7484.588804
3402	7484.518577
3403	7484.459425
3404	7484.431632
3405	7484.137394
3406	7484.123202
3407	7484.036194
3408	7484.032816
3409	7483.864271
3410	7483.703428
3411	7483.695659
3412	7483.348584
3413	7483.267906
3414	7483.065211
3415	7482.966943
3416	7482.846487
3417	7482.629732
3418	7482.390759
3419	7482.300492
3420	7482.073777
3421	7482.073153
3422	7482.046681
3423	7481.713606
3424	7481.713133
3425	7481.591221
3426	7481.098475
3427	7480.880787
3428	7480.805535
3429	7480.504777
3430	7480.187875
3431	7480.166182
3432	7480.156245
3433	7479.990428
3434	7479.857437
3435	7479.749692
3436	7479.591206
3437	7479.459269
3438	7479.246743
3439	7479.089502
3440	7478.953544
3441	7478.770821
3442	7478.638417
3443	7478.595449
3444	7478.555755
3445	7478.404562
3446	7478.3409
3447	7478.271789
3448	7477.945052
3449	7477.837434
3450	7477.701129
3451	7477.491492
3452	7477.390838
3453	7477.145709
3454	7477.074102
3455	7476.973837
3456	7476.837124
3457	7476.728326
3458	7476.501989
3459	7476.360121
3460	7476.233277
3461	7476.043281
3462	7475.89603
3463	7475.882389
3464	7475.845926
3465	7475.667309
3466	7475.531686
3467	7475.529613
3468	7475.434711
3469	7475.265544
3470	7475.264795
3471	7475.201879
3472	7475.049352
3473	7474.885725
3474	7474.881512
3475	7474.761996
3476	7474.513677
3477	7474.302556
3478	7474.294599
3479	7474.234235
3480	7474.12676
3481	7474.082413
3482	7474.049368
3483	7473.868672
3484	7473.770144
3485	7473.580794
3486	7473.449973
3487	7473.3181
3488	7473.166209
3489	7473.029982
3490	7472.870419
3491	7472.809353
3492	7472.655676
3493	7472.652503
3494	7472.560323
3495	7472.503901
3496	7472.350675
3497	7472.271541
3498	7472.237785
3499	7471.963666
3500	7471.958078
3501	7471.779503
3502	7471.77568
3503	7471.587112
3504	7471.45846
3505	7471.411474
3506	7471.305898
3507	7471.25959
3508	7471.012938
3509	7470.860897
3510	7470.786159
3511	7470.537116
3512	7470.258836
3513	7470.241246
3514	7470.230025
3515	7470.204695
3516	7470.054703
3517	7469.870986
3518	7469.777705
3519	7469.742971
3520	7469.682763
3521	7469.607901
3522	7469.599159
3523	7469.328804
3524	7469.314377
3525	7469.257246
3526	7469.131073
3527	7468.870719
3528	7468.825472
3529	7468.659672
3530	7468.429617
3531	7468.298584
3532	7468.1696
3533	7468.074749
3534	7467.811293
3535	7467.65929
3536	7467.579871
3537	7467.50277
3538	7467.418243
3539	7467.252567
3540	7466.902497
3541	7466.858947
3542	7466.644801
3543	7466.437225
3544	7466.285667
3545	7466.217895
3546	7466.182735
3547	7466.15405
3548	7466.021601
3549	7465.947426
3550	7465.918727
3551	7465.727848
3552	7465.590915
3553	7465.462832
3554	7465.286178
3555	7465.218414
3556	7465.198532
3557	7464.997998
3558	7464.859234
3559	7464.85063
3560	7464.821097
3561	7464.677712
3562	7464.504549
3563	7464.442962
3564	7464.265335
3565	7464.179432
3566	7464.179217
3567	7464.178593
3568	7464.160296
3569	7464.087977
3570	7463.916082
3571	7463.86537
3572	7463.743827
3573	7463.656502
3574	7463.655229
3575	7463.513721
3576	7463.156438
3577	7463.133555
3578	7463.000057
3579	7462.818919
3580	7462.622953
3581	7462.505128
3582	7462.341859
3583	7462.099808
3584	7461.974435
3585	7461.785487
3586	7461.694127
3587	7461.69264
3588	7461.618974
3589	7461.465984
3590	7461.42592
3591	7461.336173
3592	7461.247148
3593	7461.033924
3594	7461.029084
3595	7460.874399
3596	7460.815079
3597	7460.764486
3598	7460.543225
3599	7460.340488
3600	7460.289245
3601	7460.241151
3602	7460.174777
3603	7460.041528
3604	7459.724566
3605	7459.534954
3606	7459.511275
3607	7459.443914
3608	7459.25054
3609	7459.180681
3610	7459.104602
3611	7458.911929
3612	7458.885084
3613	7458.88064
3614	7458.838341
3615	7458.645235
3616	7458.634496
3617	7458.521721
3618	7458.521421
3619	7458.447049
3620	7458.356965
3621	7458.268003
3622	7458.122431
3623	7457.94986
3624	7457.945878
3625	7457.93891
3626	7457.735535
3627	7457.648649
3628	7457.590655
3629	7457.392014
3630	7457.209061
3631	7457.090177
3632	7456.859635
3633	7456.319191
3634	7456.303831
3635	7456.162279
3636	7455.991607
3637	7455.877541
3638	7455.807325
3639	7455.706629
3640	7455.510025
3641	7455.41111
3642	7455.069848
3643	7455.013613
3644	7454.743802
3645	7454.482815
3646	7454.175401
3647	7454.016318
3648	7453.971746
3649	7453.770925
3650	7453.591178
3651	7453.4022
3652	7453.332516
3653	7453.239322
3654	7453.072867
3655	7452.984576
3656	7452.905537
3657	7452.889481
3658	7452.747545
3659	7452.429305
3660	7452.261314
3661	7452.143127
3662	7451.985811
3663	7451.80923
3664	7451.499041
3665	7451.485928
3666	7451.48105
3667	7451.412942
3668	7451.280743
3669	7451.157241
3670	7451.125866
3671	7451.095522
3672	7450.828603
3673	7450.755876
3674	7450.651275
3675	7450.461942
3676	7450.42865
3677	7450.415811
3678	7450.343337
3679	7450.165845
3680	7450.001681
3681	7449.380815
3682	7449.347819
3683	7449.20216
3684	7449.19711
3685	7448.998454
3686	7448.954332
3687	7448.950277
3688	7448.940457
3689	7448.920927
3690	7448.588135
3691	7448.430613
3692	7448.32618
3693	7448.218102
3694	7448.216446
3695	7448.138481
3696	7448.000725
3697	7447.86277
3698	7447.611428
3699	7447.574906
3700	7447.388365
3701	7447.35658
3702	7447.31196
3703	7447.241489
3704	7447.177008
3705	7447.168039
3706	7447.003731
3707	7446.932968
3708	7446.855816
3709	7446.54161
3710	7446.45056
3711	7446.418738
3712	7446.144578
3713	7446.005452
3714	7445.851053
3715	7445.739359
3716	7445.677735
3717	7445.656681
3718	7445.535446
3719	7445.323156
3720	7445.271121
3721	7445.181383
3722	7444.972192
3723	7444.688983
3724	7444.614485
3725	7444.610336
3726	7444.456824
3727	7444.448726
3728	7444.302226
3729	7444.298916
3730	7444.189931
3731	7444.131614
3732	7444.11499
3733	7444.100494
3734	7443.941324
3735	7443.675285
3736	7443.443042
3737	7443.424937
3738	7443.422648
3739	7443.310769
3740	7443.118967
3741	7443.001701
3742	7442.528124
3743	7442.50499
3744	7442.255837
3745	7442.167271
3746	7442.130955
3747	7442.108678
3748	7441.991143
3749	7441.8798
3750	7441.80288
3751	7441.781552
3752	7441.757124
3753	7441.44986
3754	7441.440605
3755	7441.283571
3756	7441.193345
3757	7441.104752
3758	7440.978005
3759	7440.947242
3760	7440.759111
3761	7440.758162
3762	7440.706817
3763	7440.687385
3764	7440.585912
3765	7440.290101
3766	7440.255449
3767	7440.056967
3768	7440.019509
3769	7439.838505
3770	7439.828098
3771	7439.827186
3772	7439.74311
3773	7439.720806
3774	7439.505876
3775	7439.290039
3776	7439.173734
3777	7439.159969
3778	7439.05078
3779	7438.830526
3780	7438.805708
3781	7438.678403
3782	7438.61441
3783	7438.561832
3784	7438.512026
3785	7438.335797
3786	7438.325816
3787	7438.24242
3788	7438.155516
3789	7437.926489
3790	7437.825423
3791	7437.791424
3792	7437.680274
3793	7437.670621
3794	7437.536718
3795	7437.295695
3796	7437.216828
3797	7437.135163
3798	7437.061399
3799	7436.954947
3800	7436.809308
3801	7436.698859
3802	7436.673802
3803	7436.502769
3804	7436.482388
3805	7436.153973
3806	7436.09138
3807	7435.999626
3808	7435.979003
3809	7435.851182
3810	7435.660221
3811	7435.617968
3812	7435.582178
3813	7435.436178
3814	7435.389261
3815	7435.35197
3816	7435.338996
3817	7435.307765
3818	7435.115244
3819	7435.04502
3820	7434.960064
3821	7434.850082
3822	7434.658521
3823	7434.555836
3824	7434.551976
3825	7434.454888
3826	7434.384714
3827	7434.27757
3828	7434.017228
3829	7433.877057
3830	7433.83788
3831	7433.822672
3832	7433.513425
3833	7433.446636
3834	7433.34327
3835	7433.17762
3836	7433.147614
3837	7433.004074
3838	7432.913453
3839	7432.836159
3840	7432.642384
3841	7432.512634
3842	7432.416155
3843	7432.346047
3844	7432.169714
3845	7432.166438
3846	7431.890076
3847	7431.867573
3848	7431.767431
3849	7431.740661
3850	7431.723571
3851	7431.66648
3852	7431.649557
3853	7431.560212
3854	7431.419645
3855	7431.03494
3856	7430.957316
3857	7430.71366
3858	7430.651274
3859	7430.622933
3860	7430.552938
3861	7430.421966
3862	7430.25906
3863	7430.18349
3864	7430.071476
3865	7430.020634
3866	7429.987448
3867	7429.750108
3868	7429.696614
3869	7429.3924
3870	7429.355827
3871	7429.177524
3872	7429.073847
3873	7429.004331
3874	7428.758617
3875	7428.689858
3876	7428.483514
3877	7428.379236
3878	7428.365661
3879	7428.261674
3880	7428.153781
3881	7428.151243
3882	7428.078579
3883	7428.026166
3884	7427.972992
3885	7427.970692
3886	7427.75249
3887	7427.734079
3888	7427.664443
3889	7427.604778
3890	7427.486113
3891	7427.39715
3892	7427.300451
3893	7427.248678
3894	7427.12707
3895	7427.055765
3896	7426.902792
3897	7426.894982
3898	7426.755172
3899	7426.703957
3900	7426.601747
3901	7426.444203
3902	7426.393757
3903	7426.342315
3904	7426.281819
3905	7426.254421
3906	7426.110217
3907	7426.058156
3908	7425.967945
3909	7425.760265
3910	7425.709298
3911	7425.528652
3912	7425.375176
3913	7425.326247
3914	7425.281387
3915	7425.159456
3916	7424.656224
3917	7424.504427
3918	7424.203199
3919	7423.95841
3920	7423.747058
3921	7423.714448
3922	7423.61746
3923	7423.614011
3924	7423.549914
3925	7423.405702
3926	7423.293509
3927	7423.280921
3928	7423.044264
3929	7422.883231
3930	7422.858815
3931	7422.436872
3932	7422.366107
3933	7422.299041
3934	7422.069136
3935	7421.918024
3936	7421.803234
3937	7421.752749
3938	7421.681096
3939	7421.592189
3940	7421.488058
3941	7421.330623
3942	7421.098543
3943	7421.0982
3944	7421.09474
3945	7421.054512
3946	7421.053609
3947	7420.984323
3948	7420.882629
3949	7420.758924
3950	7420.577416
3951	7420.560851
3952	7420.462829
3953	7420.405779
3954	7420.338352
3955	7420.251453
3956	7420.251076
3957	7420.248324
3958	7420.227457
3959	7420.177016
3960	7420.176674
3961	7419.878004
3962	7419.691584
3963	7419.54481
3964	7419.541593
3965	7419.540143
3966	7419.392207
3967	7419.342673
3968	7419.314289
3969	7419.013448
3970	7418.992041
3971	7418.868421
3972	7418.738768
3973	7418.681888
3974	7418.564657
3975	7418.468014
3976	7418.360986
3977	7418.354028
3978	7418.302963
3979	7418.252368
3980	7418.118166
3981	7418.024594
3982	7417.856719
3983	7417.788735
3984	7417.689282
3985	7417.41723
3986	7417.132909
3987	7417.083654
3988	7417.074347
3989	7417.069759
3990	7416.963608
3991	7416.928284
3992	7416.815837
3993	7416.660186
3994	7416.504565
3995	7416.406705
3996	7416.350251
3997	7416.266771
3998	7416.250018
3999	7416.171243
4000	7416.067199
4001	7416.000077
4002	7415.937111
4003	7415.874122
4004	7415.701103
4005	7415.687102
4006	7415.55132
4007	7415.420065
4008	7415.253838
4009	7415.110937
4010	7415.069132
4011	7414.812152
4012	7414.556265
4013	7414.526875
4014	7414.368322
4015	7414.299428
4016	7414.271949
4017	7414.185372
4018	7414.176371
4019	7413.894642
4020	7413.735631
4021	7413.733355
4022	7413.671241
4023	7413.544306
4024	7413.257522
4025	7413.052051
4026	7412.854766
4027	7412.82493
4028	7412.822945
4029	7412.791317
4030	7412.730891
4031	7412.729629
4032	7412.687528
4033	7412.639269
4034	7412.504737
4035	7412.476173
4036	7412.47481
4037	7412.409837
4038	7412.301408
4039	7412.211658
4040	7411.983627
4041	7411.823405
4042	7411.580652
4043	7411.579353
4044	7411.360162
4045	7411.150416
4046	7411.077385
4047	7411.054169
4048	7411.013148
4049	7411.007396
4050	7410.999837
4051	7410.953964
4052	7410.936222
4053	7410.920314
4054	7410.844169
4055	7410.763381
4056	7410.757335
4057	7410.490358
4058	7410.488281
4059	7410.430431
4060	7410.317515
4061	7410.20384
4062	7410.042482
4063	7410.031018
4064	7409.868672
4065	7409.807852
4066	7409.798648
4067	7409.644571
4068	7409.529028
4069	7409.434465
4070	7409.241841
4071	7409.241423
4072	7409.128389
4073	7409.009876
4074	7408.822723
4075	7408.674768
4076	7408.541202
4077	7408.415335
4078	7408.336023
4079	7408.159527
4080	7407.953307
4081	7407.791759
4082	7407.783423
4083	7407.7024
4084	7407.557842
4085	7407.444605
4086	7407.373086
4087	7407.129704
4088	7406.896468
4089	7406.880547
4090	7406.78205
4091	7406.756554
4092	7406.753303
4093	7406.629568
4094	7406.615701
4095	7406.611938
4096	7406.52699
4097	7406.468138
4098	7406.420558
4099	7406.409441
4100	7406.304876
4101	7406.236241
4102	7406.171678
4103	7406.148013
4104	7406.077616
4105	7405.786417
4106	7405.781999
4107	7405.781168
4108	7405.683405
4109	7405.602941
4110	7405.465098
4111	7405.406217
4112	7405.317263
4113	7405.14422
4114	7404.948512
4115	7404.900356
4116	7404.900102
4117	7404.894786
4118	7404.753117
4119	7404.63779
4120	7404.602374
4121	7404.325321
4122	7404.324504
4123	7404.115772
4124	7404.115323
4125	7404.015552
4126	7404.015236
4127	7403.926513
4128	7403.642361
4129	7403.627211
4130	7403.462836
4131	7403.425679
4132	7403.359958
4133	7403.314961
4134	7403.219296
4135	7402.950571
4136	7402.906983
4137	7402.904719
4138	7402.779048
4139	7402.7499
4140	7402.703316
4141	7402.641952
4142	7402.408256
4143	7402.277016
4144	7402.24801
4145	7402.212494
4146	7402.181543
4147	7402.18142
4148	7402.017595
4149	7402.017363
4150	7402.016707
4151	7401.881547
4152	7401.68186
4153	7401.521974
4154	7401.463414
4155	7401.356529
4156	7401.199674
4157	7401.107787
4158	7401.105972
4159	7401.051956
4160	7400.847112
4161	7400.752453
4162	7400.51466
4163	7400.464424
4164	7400.431834
4165	7400.346222
4166	7400.312122
4167	7400.276585
4168	7400.261399
4169	7400.227263
4170	7400.148687
4171	7400.022773
4172	7399.951559
4173	7399.868652
4174	7399.80134
4175	7399.713407
4176	7399.498328
4177	7399.438356
4178	7399.38905
4179	7399.337175
4180	7399.308735
4181	7399.280731
4182	7399.181513
4183	7399.068809
4184	7398.969307
4185	7398.720882
4186	7398.676509
4187	7398.671493
4188	7398.277515
4189	7398.094479
4190	7397.973117
4191	7397.872323
4192	7397.834381
4193	7397.731093
4194	7397.707179
4195	7397.63853
4196	7397.600255
4197	7397.583618
4198	7397.246331
4199	7397.068491
4200	7397.004083
4201	7396.898199
4202	7396.802755
4203	7396.802361
4204	7396.766164
4205	7396.752545
4206	7396.566226
4207	7396.390207
4208	7396.362186
4209	7396.181127
4210	7396.086275
4211	7396.011131
4212	7395.899147
4213	7395.783033
4214	7395.698064
4215	7395.649946
4216	7395.549929
4217	7395.361972
4218	7395.3379
4219	7395.248767
4220	7395.193721
4221	7395.160264
4222	7395.103438
4223	7395.060781
4224	7394.990776
4225	7394.829256
4226	7394.558792
4227	7394.448606
4228	7394.353412
4229	7394.271185
4230	7394.25249
4231	7394.09261
4232	7393.938184
4233	7393.936078
4234	7393.926734
4235	7393.752792
4236	7393.551036
4237	7393.496909
4238	7393.282371
4239	7393.014719
4240	7393.004723
4241	7392.866565
4242	7392.803148
4243	7392.752668
4244	7392.701408
4245	7392.630123
4246	7392.467438
4247	7392.46448
4248	7392.375122
4249	7392.338742
4250	7392.260583
4251	7392.190218
4252	7392.066282
4253	7392.058862
4254	7391.990942
4255	7391.920929
4256	7391.838441
4257	7391.776341
4258	7391.644327
4259	7391.592057
4260	7391.513821
4261	7391.397356
4262	7391.391517
4263	7391.36945
4264	7391.243973
4265	7391.227237
4266	7391.074303
4267	7390.991869
4268	7390.955525
4269	7390.740506
4270	7390.72576
4271	7390.554505
4272	7390.464723
4273	7390.373471
4274	7390.33429
4275	7390.233526
4276	7390.08577
4277	7389.864419
4278	7389.86341
4279	7389.821159
4280	7389.818959
4281	7389.778028
4282	7389.693302
4283	7389.616266
4284	7389.460702
4285	7389.329733
4286	7389.247811
4287	7389.12021
4288	7389.100186
4289	7389.026972
4290	7388.978281
4291	7388.977805
4292	7388.955563
4293	7388.796665
4294	7388.79216
4295	7388.650224
4296	7388.432205
4297	7388.316858
4298	7388.144687
4299	7388.066188
4300	7387.889394
4301	7387.701845
4302	7387.573634
4303	7387.538229
4304	7387.434351
4305	7387.261541
4306	7387.220626
4307	7387.032919
4308	7386.808815
4309	7386.74802
4310	7386.74537
4311	7386.585081
4312	7386.558672
4313	7386.324006
4314	7386.091222
4315	7386.090122
4316	7385.922613
4317	7385.883823
4318	7385.8223
4319	7385.780126
4320	7385.729378
4321	7385.729047
4322	7385.600176
4323	7385.594335
4324	7385.577808
4325	7385.573245
4326	7385.510279
4327	7385.508407
4328	7385.377623
4329	7385.301109
4330	7385.278664
4331	7385.065898
4332	7384.967819
4333	7384.964136
4334	7384.847707
4335	7384.834332
4336	7384.737325
4337	7384.679321
4338	7384.584222
4339	7384.558716
4340	7384.409877
4341	7384.317095
4342	7384.256336
4343	7384.150687
4344	7384.113081
4345	7384.017539
4346	7383.913214
4347	7383.811298
4348	7383.755908
4349	7383.644667
4350	7383.631904
4351	7383.620671
4352	7383.439117
4353	7383.39936
4354	7383.360286
4355	7383.264065
4356	7383.037957
4357	7382.760923
4358	7382.7418
4359	7382.625656
4360	7382.46329
4361	7382.371557
4362	7382.199465
4363	7382.192148
4364	7382.119334
4365	7382.065565
4366	7381.951934
4367	7381.856821
4368	7381.696951
4369	7381.646725
4370	7381.50258
4371	7381.461226
4372	7381.4479
4373	7381.444338
4374	7381.404647
4375	7381.28692
4376	7381.272483
4377	7381.191094
4378	7381.16251
4379	7381.067495
4380	7380.881875
4381	7380.839917
4382	7380.76034
4383	7380.753616
4384	7380.749899
4385	7380.671346
4386	7380.475219
4387	7380.295089
4388	7380.248949
4389	7380.150493
4390	7379.987141
4391	7379.982062
4392	7379.789674
4393	7379.56415
4394	7379.505494
4395	7379.291097
4396	7379.238601
4397	7379.119794
4398	7379.05928
4399	7379.042811
4400	7378.991009
4401	7378.955665
4402	7378.818713
4403	7378.762015
4404	7378.722487
4405	7378.722184
4406	7378.669143
4407	7378.598322
4408	7378.515615
4409	7378.492087
4410	7378.327347
4411	7378.313612
4412	7378.213132
4413	7378.180592
4414	7378.150727
4415	7378.062279
4416	7378.062083
4417	7377.946549
4418	7377.862324
4419	7377.861219
4420	7377.715151
4421	7377.59587
4422	7377.592134
4423	7377.586577
4424	7377.55591
4425	7377.372462
4426	7377.354884
4427	7376.998752
4428	7376.904219
4429	7376.828842
4430	7376.68189
4431	7376.638949
4432	7376.554166
4433	7376.471465
4434	7376.440687
4435	7376.403583
4436	7376.388183
4437	7376.345133
4438	7376.20588
4439	7376.148815
4440	7376.087403
4441	7375.975131
4442	7375.83935
4443	7375.696711
4444	7375.657439
4445	7375.598499
4446	7375.501315
4447	7375.477568
4448	7375.382261
4449	7375.351152
4450	7375.303812
4451	7375.282781
4452	7375.270253
4453	7375.267143
4454	7375.153424
4455	7375.070749
4456	7374.979707
4457	7374.920576
4458	7374.785848
4459	7374.720306
4460	7374.579844
4461	7374.5262
4462	7374.310509
4463	7374.288097
4464	7374.21281
4465	7374.167261
4466	7374.087506
4467	7373.824308
4468	7373.772608
4469	7373.759974
4470	7373.658977
4471	7373.585721
4472	7373.546581
4473	7373.474953
4474	7373.43914
4475	7373.374937
4476	7373.234157
4477	7373.158829
4478	7373.128519
4479	7372.976667
4480	7372.953632
4481	7372.937177
4482	7372.896293
4483	7372.718856
4484	7372.61525
4485	7372.572602
4486	7372.540037
4487	7372.524888
4488	7372.487019
4489	7372.394128
4490	7372.362818
4491	7372.344641
4492	7372.304373
4493	7372.260865
4494	7372.041395
4495	7371.955299
4496	7371.901697
4497	7371.899303
4498	7371.898925
4499	7371.831279
4500	7371.702786
4501	7371.674341
4502	7371.661999
4503	7371.504533
4504	7371.381015
4505	7371.247379
4506	7371.112404
4507	7371.109848
4508	7371.049859
4509	7370.964215
4510	7370.708124
4511	7370.544584
4512	7370.505923
4513	7370.443499
4514	7370.314051
4515	7370.293342
4516	7370.293013
4517	7370.179457
4518	7369.965605
4519	7369.95082
4520	7369.927156
4521	7369.886448
4522	7369.870362
4523	7369.830819
4524	7369.812062
4525	7369.805478
4526	7369.724277
4527	7369.584861
4528	7369.501412
4529	7369.48229
4530	7369.449684
4531	7369.402078
4532	7369.304001
4533	7369.198248
4534	7368.895863
4535	7368.719549
4536	7368.697446
4537	7368.526478
4538	7368.491886
4539	7368.333109
4540	7368.183943
4541	7368.132382
4542	7368.09059
4543	7368.082907
4544	7368.078131
4545	7368.033892
4546	7367.934402
4547	7367.795308
4548	7367.771733
4549	7367.771585
4550	7367.743816
4551	7367.629843
4552	7367.538124
4553	7367.493874
4554	7367.455462
4555	7367.324401
4556	7367.276433
4557	7367.261946
4558	7367.156735
4559	7367.12167
4560	7367.094745
4561	7366.977167
4562	7366.850901
4563	7366.78742
4564	7366.658685
4565	7366.605938
4566	7366.526621
4567	7366.489694
4568	7366.417154
4569	7366.370538
4570	7366.341023
4571	7366.310913
4572	7366.308647
4573	7366.070828
4574	7365.965952
4575	7365.825846
4576	7365.736276
4577	7365.715819
4578	7365.62125
4579	7365.534921
4580	7365.534657
4581	7365.435247
4582	7365.352853
4583	7365.351748
4584	7365.268636
4585	7365.183235
4586	7365.085162
4587	7364.946442
4588	7364.856496
4589	7364.703471
4590	7364.568035
4591	7364.411591
4592	7364.38124
4593	7364.256666
4594	7364.201692
4595	7364.065064
4596	7364.021351
4597	7363.953767
4598	7363.749231
4599	7363.744647
4600	7363.7435
4601	7363.700568
4602	7363.595382
4603	7363.561135
4604	7363.436019
4605	7363.37081
4606	7363.355684
4607	7363.321395
4608	7363.252474
4609	7363.145016
4610	7363.02601
4611	7362.979914
4612	7362.955257
4613	7362.813819
4614	7362.627294
4615	7362.603982
4616	7362.581239
4617	7362.487513
4618	7362.395149
4619	7362.22439
4620	7362.21452
4621	7362.135788
4622	7362.056842
4623	7361.939551
4624	7361.829749
4625	7361.828069
4626	7361.786411
4627	7361.753404
4628	7361.71793
4629	7361.556163
4630	7361.407603
4631	7361.263579
4632	7361.261565
4633	7361.157142
4634	7361.145225
4635	7361.088884
4636	7361.002369
4637	7360.973386
4638	7360.921889
4639	7360.695178
4640	7360.650218
4641	7360.492638
4642	7360.452831
4643	7360.440971
4644	7360.231277
4645	7360.043454
4646	7359.916601
4647	7359.876726
4648	7359.755191
4649	7359.695062
4650	7359.691394
4651	7359.68533
4652	7359.544695
4653	7359.361658
4654	7359.200079
4655	7359.094983
4656	7359.054689
4657	7358.929049
4658	7358.90007
4659	7358.880112
4660	7358.8631
4661	7358.825923
4662	7358.756626
4663	7358.676809
4664	7358.659612
4665	7358.655711
4666	7358.641248
4667	7358.509134
4668	7358.402406
4669	7358.372505
4670	7358.371165
4671	7358.143736
4672	7357.980307
4673	7357.943432
4674	7357.864593
4675	7357.838923
4676	7357.643157
4677	7357.575983
4678	7357.503293
4679	7357.425791
4680	7357.333308
4681	7357.260696
4682	7357.197177
4683	7357.138759
4684	7357.098013
4685	7357.073381
4686	7357.042775
4687	7356.993654
4688	7356.865591
4689	7356.684647
4690	7356.591575
4691	7356.54444
4692	7356.409347
4693	7356.356471
4694	7356.351693
4695	7356.149031
4696	7356.086893
4697	7356.084995
4698	7355.786655
4699	7355.738996
4700	7355.54561
4701	7355.478765
4702	7355.470991
4703	7355.367402
4704	7355.343123
4705	7355.303999
4706	7355.299589
4707	7355.1072
4708	7355.021103
4709	7355.019864
4710	7355.01792
4711	7354.93483
4712	7354.87853
4713	7354.85645
4714	7354.805881
4715	7354.723562
4716	7354.493915
4717	7354.436249
4718	7354.355324
4719	7354.326232
4720	7354.269355
4721	7354.176155
4722	7354.112704
4723	7354.108152
4724	7353.873135
4725	7353.837284
4726	7353.79111
4727	7353.602643
4728	7353.425525
4729	7353.349247
4730	7353.344551
4731	7353.3263
4732	7353.302428
4733	7353.260569
4734	7353.217302
4735	7353.209327
4736	7353.153034
4737	7353.074649
4738	7353.057581
4739	7352.976237
4740	7352.8195
4741	7352.668839
4742	7352.635549
4743	7352.633748
4744	7352.62018
4745	7352.512711
4746	7352.338846
4747	7352.299818
4748	7352.291769
4749	7352.267332
4750	7352.189104
4751	7352.027272
4752	7351.968324
4753	7351.791679
4754	7351.776246
4755	7351.592589
4756	7351.514547
4757	7351.303985
4758	7351.274235
4759	7351.212079
4760	7351.082121
4761	7350.934998
4762	7350.906139
4763	7350.804447
4764	7350.740312
4765	7350.663799
4766	7350.654118
4767	7350.618557
4768	7350.413101
4769	7350.363651
4770	7350.067544
4771	7349.997474
4772	7349.832299
